"time_period","time_identifier","geographic_level","country_code","country_name","version","characteristic_type","characteristic_value","subjects","KS2_Prior","num_U","num_1","num_2","num_3","num_4","num_5","num_6","num_7","num_8","num_9","num_X","num_covid_impacted","all_grades","perc_1","perc_2","perc_3","perc_4","perc_5","perc_6","perc_7","perc_8","perc_9","perc_U","perc_X","per_covid_impacted"
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Latin","Less than 80",0,0,1,0,0,0,0,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Latin","80 - 89.5",0,1,0,0,0,0,0,0,0,0,1,0,2,50,0,0,0,0,0,0,0,0,0,50,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Latin","90 - 95.5",0,0,0,3,0,1,1,0,0,0,1,0,6,0,0,50,0,16.7,16.7,0,0,0,0,16.7,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Latin","96 - 99.5",0,1,4,4,2,0,1,1,1,0,0,0,14,7.1,28.6,28.6,14.3,0,7.1,7.1,7.1,0,0,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Latin","100 - 102",0,1,5,2,2,1,3,2,0,0,0,0,16,6.3,31.3,12.5,12.5,6.3,18.8,12.5,0,0,0,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Latin","102.5 - 104.5",2,0,4,2,5,1,6,0,0,2,0,0,22,0,18.2,9.1,22.7,4.5,27.3,0,0,9.1,9.1,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Latin","105 - 107",0,1,0,5,4,11,11,6,6,3,0,0,47,2.1,0,10.6,8.5,23.4,23.4,12.8,12.8,6.4,0,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Latin","107.5 - 109.5",1,5,3,9,7,8,11,18,10,7,0,2,81,6.2,3.7,11.1,8.6,9.9,13.6,22.2,12.3,8.6,1.2,0,2.5
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Latin","110 - 113",0,2,2,4,13,12,18,30,41,32,0,2,156,1.3,1.3,2.6,8.3,7.7,11.5,19.2,26.3,20.5,0,0,1.3
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Latin","113.5 - 116.5",0,0,1,2,7,9,13,29,54,75,0,10,200,0,0.5,1,3.5,4.5,6.5,14.5,27,37.5,0,0,5
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Latin","117 - 120",0,0,0,1,0,4,2,7,18,63,0,7,102,0,0,1,0,3.9,2,6.9,17.6,61.8,0,0,6.9
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Mathematics","Less than 80",332,406,265,212,155,66,41,21,14,2,35,0,1549,26.2,17.1,13.7,10,4.3,2.6,1.4,0.9,0.1,21.4,2.3,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Mathematics","80 - 89.5",490,1168,1007,573,321,96,39,11,5,2,63,0,3775,30.9,26.7,15.2,8.5,2.5,1,0.3,0.1,0.1,13,1.7,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Mathematics","90 - 95.5",192,948,1737,1807,1415,594,171,70,32,5,56,0,7027,13.5,24.7,25.7,20.1,8.5,2.4,1,0.5,0.1,2.7,0.8,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Mathematics","96 - 99.5",86,414,1233,2222,2716,1645,639,262,98,12,36,1,9364,4.4,13.2,23.7,29,17.6,6.8,2.8,1,0.1,0.9,0.4,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Mathematics","100 - 102",51,204,664,1557,2740,2160,1098,510,215,43,33,0,9275,2.2,7.2,16.8,29.5,23.3,11.8,5.5,2.3,0.5,0.5,0.4,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Mathematics","102.5 - 104.5",42,142,454,1346,3028,2979,1872,1061,470,88,41,2,11525,1.2,3.9,11.7,26.3,25.8,16.2,9.2,4.1,0.8,0.4,0.4,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Mathematics","105 - 107",36,79,266,813,2528,3297,2626,1848,972,238,21,5,12729,0.6,2.1,6.4,19.9,25.9,20.6,14.5,7.6,1.9,0.3,0.2,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Mathematics","107.5 - 109.5",16,24,118,353,1401,2242,2575,2213,1727,527,24,5,11225,0.2,1.1,3.1,12.5,20,22.9,19.7,15.4,4.7,0.1,0.2,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Mathematics","110 - 113",11,10,31,143,647,1477,2096,2601,2813,1403,18,12,11262,0.1,0.3,1.3,5.7,13.1,18.6,23.1,25,12.5,0.1,0.2,0.1
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Mathematics","113.5 - 116.5",2,2,4,21,111,348,648,1243,1952,1646,4,7,5988,0,0.1,0.4,1.9,5.8,10.8,20.8,32.6,27.5,0,0.1,0.1
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Mathematics","117 - 120",1,0,0,2,16,45,85,229,545,923,1,2,1849,0,0,0.1,0.9,2.4,4.6,12.4,29.5,49.9,0.1,0.1,0.1
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Media/Film/TV","Less than 80",2,10,12,9,10,1,4,1,0,0,1,0,50,20,24,18,20,2,8,2,0,0,4,2,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Media/Film/TV","80 - 89.5",11,16,45,41,8,12,3,1,0,0,2,0,139,11.5,32.4,29.5,5.8,8.6,2.2,0.7,0,0,7.9,1.4,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Media/Film/TV","90 - 95.5",6,29,62,114,51,35,19,5,0,0,0,0,321,9,19.3,35.5,15.9,10.9,5.9,1.6,0,0,1.9,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Media/Film/TV","96 - 99.5",13,24,50,130,97,73,38,13,1,0,0,0,439,5.5,11.4,29.6,22.1,16.6,8.7,3,0.2,0,3,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Media/Film/TV","100 - 102",5,7,43,110,82,61,55,18,12,0,0,0,393,1.8,10.9,28,20.9,15.5,14,4.6,3.1,0,1.3,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Media/Film/TV","102.5 - 104.5",10,12,29,92,99,119,87,44,13,3,1,0,509,2.4,5.7,18.1,19.4,23.4,17.1,8.6,2.6,0.6,2,0.2,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Media/Film/TV","105 - 107",6,9,25,71,89,123,104,56,23,8,0,0,514,1.8,4.9,13.8,17.3,23.9,20.2,10.9,4.5,1.6,1.2,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Media/Film/TV","107.5 - 109.5",1,3,19,29,50,78,99,55,42,14,0,0,390,0.8,4.9,7.4,12.8,20,25.4,14.1,10.8,3.6,0.3,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Media/Film/TV","110 - 113",1,2,5,20,34,55,81,70,64,35,2,0,369,0.5,1.4,5.4,9.2,14.9,22,19,17.3,9.5,0.3,0.5,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Media/Film/TV","113.5 - 116.5",0,1,3,3,6,11,21,30,26,27,0,1,129,0.8,2.3,2.3,4.7,8.5,16.3,23.3,20.2,20.9,0,0,0.8
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Media/Film/TV","117 - 120",0,0,0,1,1,4,5,8,10,16,0,0,45,0,0,2.2,2.2,8.9,11.1,17.8,22.2,35.6,0,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Music","Less than 80",4,3,5,10,2,3,1,1,0,1,0,0,30,10,16.7,33.3,6.7,10,3.3,3.3,0,3.3,13.3,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Music","80 - 89.5",6,8,20,27,8,2,0,0,0,0,0,0,71,11.3,28.2,38,11.3,2.8,0,0,0,0,8.5,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Music","90 - 95.5",11,19,30,49,18,9,9,2,0,0,0,0,147,12.9,20.4,33.3,12.2,6.1,6.1,1.4,0,0,7.5,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Music","96 - 99.5",6,13,39,65,41,38,26,2,3,0,1,0,234,5.6,16.7,27.8,17.5,16.2,11.1,0.9,1.3,0,2.6,0.4,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Music","100 - 102",4,9,32,45,40,40,29,14,5,0,1,0,219,4.1,14.6,20.5,18.3,18.3,13.2,6.4,2.3,0,1.8,0.5,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Music","102.5 - 104.5",5,8,29,65,46,53,33,15,14,1,0,0,269,3,10.8,24.2,17.1,19.7,12.3,5.6,5.2,0.4,1.9,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Music","105 - 107",1,7,26,66,68,78,72,33,10,2,1,0,364,1.9,7.1,18.1,18.7,21.4,19.8,9.1,2.7,0.5,0.3,0.3,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Music","107.5 - 109.5",2,2,9,55,49,54,80,64,30,4,1,0,350,0.6,2.6,15.7,14,15.4,22.9,18.3,8.6,1.1,0.6,0.3,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Music","110 - 113",0,2,11,26,63,75,100,90,69,34,0,0,470,0.4,2.3,5.5,13.4,16,21.3,19.1,14.7,7.2,0,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Music","113.5 - 116.5",0,0,3,13,19,34,69,69,75,73,0,1,356,0,0.8,3.7,5.3,9.6,19.4,19.4,21.1,20.5,0,0,0.3
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Music","117 - 120",1,1,0,3,8,10,14,20,48,51,0,0,156,0.6,0,1.9,5.1,6.4,9,12.8,30.8,32.7,0.6,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Other Modern Languages","Less than 80",9,3,9,12,23,36,22,33,51,57,5,2,262,1.1,3.4,4.6,8.8,13.7,8.4,12.6,19.5,21.8,3.4,1.9,0.8
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Other Modern Languages","80 - 89.5",36,13,22,44,54,119,54,74,80,45,4,5,550,2.4,4,8,9.8,21.6,9.8,13.5,14.5,8.2,6.5,0.7,0.9
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Other Modern Languages","90 - 95.5",59,16,31,70,76,172,140,188,180,149,12,16,1109,1.4,2.8,6.3,6.9,15.5,12.6,17,16.2,13.4,5.3,1.1,1.4
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Other Modern Languages","96 - 99.5",55,21,40,75,84,216,159,239,332,265,18,32,1536,1.4,2.6,4.9,5.5,14.1,10.4,15.6,21.6,17.3,3.6,1.2,2.1
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Other Modern Languages","100 - 102",43,21,31,68,80,192,145,228,339,326,15,69,1557,1.3,2,4.4,5.1,12.3,9.3,14.6,21.8,20.9,2.8,1,4.4
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Other Modern Languages","102.5 - 104.5",59,16,38,70,105,208,163,316,473,515,13,80,2056,0.8,1.8,3.4,5.1,10.1,7.9,15.4,23,25,2.9,0.6,3.9
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Other Modern Languages","105 - 107",52,14,30,66,93,198,162,301,500,678,14,95,2203,0.6,1.4,3,4.2,9,7.4,13.7,22.7,30.8,2.4,0.6,4.3
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Other Modern Languages","107.5 - 109.5",28,8,14,50,72,149,127,224,404,695,12,125,1908,0.4,0.7,2.6,3.8,7.8,6.7,11.7,21.2,36.4,1.5,0.6,6.6
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Other Modern Languages","110 - 113",20,6,13,31,51,138,106,225,409,914,14,148,2075,0.3,0.6,1.5,2.5,6.7,5.1,10.8,19.7,44,1,0.7,7.1
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Other Modern Languages","113.5 - 116.5",11,3,3,11,19,49,63,93,192,468,3,105,1020,0.3,0.3,1.1,1.9,4.8,6.2,9.1,18.8,45.9,1.1,0.3,10.3
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Other Modern Languages","117 - 120",2,0,0,1,5,6,7,26,58,183,2,38,328,0,0,0.3,1.5,1.8,2.1,7.9,17.7,55.8,0.6,0.6,11.6
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Other Sciences","Less than 80",0,0,1,0,0,0,0,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Other Sciences","80 - 89.5",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Other Sciences","90 - 95.5",0,1,2,2,4,1,0,0,0,0,0,0,10,10,20,20,40,10,0,0,0,0,0,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Other Sciences","96 - 99.5",1,2,2,2,1,3,0,0,0,0,0,0,11,18.2,18.2,18.2,9.1,27.3,0,0,0,0,9.1,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Other Sciences","100 - 102",1,0,1,1,1,1,2,0,0,0,0,0,7,0,14.3,14.3,14.3,14.3,28.6,0,0,0,14.3,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Other Sciences","102.5 - 104.5",1,1,3,3,2,1,3,0,1,0,0,0,15,6.7,20,20,13.3,6.7,20,0,6.7,0,6.7,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Other Sciences","105 - 107",0,2,4,2,2,4,5,3,3,0,0,0,25,8,16,8,8,16,20,12,12,0,0,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Other Sciences","107.5 - 109.5",0,0,3,3,5,10,6,8,3,1,0,0,39,0,7.7,7.7,12.8,25.6,15.4,20.5,7.7,2.6,0,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Other Sciences","110 - 113",0,0,0,2,5,9,11,11,11,10,1,0,60,0,0,3.3,8.3,15,18.3,18.3,18.3,16.7,0,1.7,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Other Sciences","113.5 - 116.5",0,0,0,2,1,3,6,6,9,13,0,0,40,0,0,5,2.5,7.5,15,15,22.5,32.5,0,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Other Sciences","117 - 120",0,0,0,0,0,0,3,0,6,10,0,0,19,0,0,0,0,0,15.8,0,31.6,52.6,0,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Physical Education","Less than 80",7,14,13,13,4,2,1,0,0,0,0,0,54,25.9,24.1,24.1,7.4,3.7,1.9,0,0,0,13,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Physical Education","80 - 89.5",7,31,58,47,12,4,2,0,0,0,0,0,161,19.3,36,29.2,7.5,2.5,1.2,0,0,0,4.3,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Physical Education","90 - 95.5",5,40,100,111,46,18,5,1,1,0,0,0,327,12.2,30.6,33.9,14.1,5.5,1.5,0.3,0.3,0,1.5,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Physical Education","96 - 99.5",5,31,97,227,106,70,29,11,2,0,0,0,578,5.4,16.8,39.3,18.3,12.1,5,1.9,0.3,0,0.9,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Physical Education","100 - 102",2,18,86,215,129,99,59,12,5,2,1,0,628,2.9,13.7,34.2,20.5,15.8,9.4,1.9,0.8,0.3,0.3,0.2,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Physical Education","102.5 - 104.5",4,17,76,198,148,165,107,26,10,2,0,1,754,2.3,10.1,26.3,19.6,21.9,14.2,3.4,1.3,0.3,0.5,0,0.1
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Physical Education","105 - 107",1,12,71,218,212,197,166,69,23,8,1,0,978,1.2,7.3,22.3,21.7,20.1,17,7.1,2.4,0.8,0.1,0.1,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Physical Education","107.5 - 109.5",4,7,38,130,151,202,162,86,37,13,0,0,830,0.8,4.6,15.7,18.2,24.3,19.5,10.4,4.5,1.6,0.5,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Physical Education","110 - 113",0,3,17,80,101,161,196,153,84,31,0,0,826,0.4,2.1,9.7,12.2,19.5,23.7,18.5,10.2,3.8,0,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Physical Education","113.5 - 116.5",0,0,7,14,37,69,116,86,81,50,0,1,461,0,1.5,3,8,15,25.2,18.7,17.6,10.8,0,0,0.2
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Physical Education","117 - 120",0,0,1,2,2,14,28,32,36,25,0,0,140,0,0.7,1.4,1.4,10,20,22.9,25.7,17.9,0,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Physics","Less than 80",3,5,11,13,6,12,13,6,4,0,0,0,73,6.8,15.1,17.8,8.2,16.4,17.8,8.2,5.5,0,4.1,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Physics","80 - 89.5",5,22,43,51,13,8,3,2,2,0,2,3,154,14.3,27.9,33.1,8.4,5.2,1.9,1.3,1.3,0,3.2,1.3,1.9
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Physics","90 - 95.5",11,10,79,125,57,50,24,12,8,6,1,0,383,2.6,20.6,32.6,14.9,13.1,6.3,3.1,2.1,1.6,2.9,0.3,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Physics","96 - 99.5",27,12,53,214,167,171,97,47,24,5,0,0,817,1.5,6.5,26.2,20.4,20.9,11.9,5.8,2.9,0.6,3.3,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Physics","100 - 102",28,4,28,219,267,283,244,90,63,30,2,0,1258,0.3,2.2,17.4,21.2,22.5,19.4,7.2,5,2.4,2.2,0.2,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Physics","102.5 - 104.5",43,9,32,236,423,532,469,268,144,59,1,0,2216,0.4,1.4,10.6,19.1,24,21.2,12.1,6.5,2.7,1.9,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Physics","105 - 107",41,2,20,228,460,885,897,539,350,150,3,0,3575,0.1,0.6,6.4,12.9,24.8,25.1,15.1,9.8,4.2,1.1,0.1,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Physics","107.5 - 109.5",35,2,5,138,418,859,1221,908,731,370,1,1,4689,0,0.1,2.9,8.9,18.3,26,19.4,15.6,7.9,0.7,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Physics","110 - 113",12,3,4,75,282,773,1430,1363,1407,1072,5,0,6426,0,0.1,1.2,4.4,12,22.3,21.2,21.9,16.7,0.2,0.1,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Physics","113.5 - 116.5",2,1,2,21,84,264,631,850,1128,1433,0,0,4416,0,0,0.5,1.9,6,14.3,19.2,25.5,32.5,0,0,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Physics","117 - 120",0,0,0,2,6,35,112,186,354,824,1,0,1520,0,0,0.1,0.4,2.3,7.4,12.2,23.3,54.2,0,0.1,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Religious Studies","Less than 80",42,108,139,104,42,34,27,13,5,2,2,0,518,20.8,26.8,20.1,8.1,6.6,5.2,2.5,1,0.4,8.1,0.4,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Religious Studies","80 - 89.5",92,288,396,392,135,94,50,24,3,2,24,0,1500,19.2,26.4,26.1,9,6.3,3.3,1.6,0.2,0.1,6.1,1.6,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Religious Studies","90 - 95.5",74,252,571,901,544,428,308,89,41,11,17,0,3236,7.8,17.6,27.8,16.8,13.2,9.5,2.8,1.3,0.3,2.3,0.5,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Religious Studies","96 - 99.5",59,196,547,1079,810,844,684,313,147,43,18,2,4742,4.1,11.5,22.8,17.1,17.8,14.4,6.6,3.1,0.9,1.2,0.4,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Religious Studies","100 - 102",31,99,362,839,757,912,883,449,257,68,18,1,4676,2.1,7.7,17.9,16.2,19.5,18.9,9.6,5.5,1.5,0.7,0.4,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Religious Studies","102.5 - 104.5",31,100,262,872,823,1143,1291,790,478,199,13,2,6004,1.7,4.4,14.5,13.7,19,21.5,13.2,8,3.3,0.5,0.2,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Religious Studies","105 - 107",16,66,241,652,723,1174,1566,1087,828,360,11,7,6731,1,3.6,9.7,10.7,17.4,23.3,16.1,12.3,5.3,0.2,0.2,0.1
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Religious Studies","107.5 - 109.5",7,36,128,412,485,879,1353,1118,984,616,10,6,6034,0.6,2.1,6.8,8,14.6,22.4,18.5,16.3,10.2,0.1,0.2,0.1
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Religious Studies","110 - 113",1,20,61,211,324,587,1174,1217,1375,1090,9,5,6074,0.3,1,3.5,5.3,9.7,19.3,20,22.6,17.9,0,0.1,0.1
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Religious Studies","113.5 - 116.5",1,0,16,51,71,205,470,629,817,946,2,4,3212,0,0.5,1.6,2.2,6.4,14.6,19.6,25.4,29.5,0,0.1,0.1
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Religious Studies","117 - 120",1,1,3,10,12,34,76,138,238,421,0,3,937,0.1,0.3,1.1,1.3,3.6,8.1,14.7,25.4,44.9,0.1,0,0.3
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Social Studies","Less than 80",14,17,25,17,8,9,4,2,1,0,2,0,99,17.2,25.3,17.2,8.1,9.1,4,2,1,0,14.1,2,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Social Studies","80 - 89.5",44,69,78,72,28,17,7,3,1,0,7,0,326,21.2,23.9,22.1,8.6,5.2,2.1,0.9,0.3,0,13.5,2.1,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Social Studies","90 - 95.5",31,114,200,218,132,93,39,9,2,1,13,0,852,13.4,23.5,25.6,15.5,10.9,4.6,1.1,0.2,0.1,3.6,1.5,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Social Studies","96 - 99.5",32,114,242,307,276,224,128,31,12,3,5,0,1374,8.3,17.6,22.3,20.1,16.3,9.3,2.3,0.9,0.2,2.3,0.4,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Social Studies","100 - 102",16,87,175,330,306,300,192,73,22,4,6,3,1514,5.7,11.6,21.8,20.2,19.8,12.7,4.8,1.5,0.3,1.1,0.4,0.2
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Social Studies","102.5 - 104.5",20,88,144,367,376,397,353,152,61,25,10,0,1993,4.4,7.2,18.4,18.9,19.9,17.7,7.6,3.1,1.3,1,0.5,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Social Studies","105 - 107",10,60,146,269,358,473,466,256,134,35,9,3,2219,2.7,6.6,12.1,16.1,21.3,21,11.5,6,1.6,0.5,0.4,0.1
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Social Studies","107.5 - 109.5",7,25,67,191,241,379,462,290,204,83,8,7,1964,1.3,3.4,9.7,12.3,19.3,23.5,14.8,10.4,4.2,0.4,0.4,0.4
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Social Studies","110 - 113",4,13,38,87,150,287,410,365,311,164,0,6,1835,0.7,2.1,4.7,8.2,15.6,22.3,19.9,16.9,8.9,0.2,0,0.3
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Social Studies","113.5 - 116.5",1,1,9,20,37,82,145,165,192,152,0,2,806,0.1,1.1,2.5,4.6,10.2,18,20.5,23.8,18.9,0.1,0,0.2
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Social Studies","117 - 120",0,1,0,0,2,13,28,24,51,64,1,1,185,0.5,0,0,1.1,7,15.1,13,27.6,34.6,0,0.5,0.5
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Spanish","Less than 80",11,28,24,40,21,28,14,21,23,24,2,1,237,11.8,10.1,16.9,8.9,11.8,5.9,8.9,9.7,10.1,4.6,0.8,0.4
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Spanish","80 - 89.5",12,54,102,105,39,51,19,25,26,25,10,0,468,11.5,21.8,22.4,8.3,10.9,4.1,5.3,5.6,5.3,2.6,2.1,0
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Spanish","90 - 95.5",31,70,190,275,143,139,57,90,88,73,13,13,1182,5.9,16.1,23.3,12.1,11.8,4.8,7.6,7.4,6.2,2.6,1.1,1.1
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Spanish","96 - 99.5",48,70,281,476,259,274,112,131,128,109,11,16,1915,3.7,14.7,24.9,13.5,14.3,5.8,6.8,6.7,5.7,2.5,0.6,0.8
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Spanish","100 - 102",39,65,204,497,359,364,138,150,133,152,6,9,2116,3.1,9.6,23.5,17,17.2,6.5,7.1,6.3,7.2,1.8,0.3,0.4
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Spanish","102.5 - 104.5",82,63,223,642,454,569,219,236,195,187,9,37,2916,2.2,7.6,22,15.6,19.5,7.5,8.1,6.7,6.4,2.8,0.3,1.3
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Spanish","105 - 107",95,44,209,619,616,665,353,341,255,267,3,44,3511,1.3,6,17.6,17.5,18.9,10.1,9.7,7.3,7.6,2.7,0.1,1.3
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Spanish","107.5 - 109.5",88,32,119,456,461,671,412,456,327,300,3,31,3356,1,3.5,13.6,13.7,20,12.3,13.6,9.7,8.9,2.6,0.1,0.9
202223,"Academic year","National","E92000001","England","Revised","EAL","EAL Pupils","Spanish","110 - 113",56,17,71,275,392,585,460,671,460,395,4,44,3430,0.5,2.1,8,11.4,17.1,13.4,19.6,13.4,11.5,1.6,0.1,1.3
