time_period,time_identifier,geographic_level,country_code,country_name,version,characteristic_type,characteristic_value,subjects,KS2_Prior,num_U,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_X,All_Grades,perc_U,perc_1,perc_2,perc_3,perc_4,perc_5,perc_6,perc_7,perc_8,perc_9
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Engineering,110 - 113,0,1,3,21,25,48,90,82,57,53,0,380,0,0.3,0.8,5.5,6.6,12.6,23.7,21.6,15,13.9
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Engineering,113.5 - 116.5,1,0,2,0,4,18,32,46,61,52,0,216,0.5,0,0.9,0,1.9,8.3,14.8,21.3,28.2,24.1
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Engineering,117 - 120,0,0,0,0,1,2,5,10,14,19,0,51,0,0,0,0,2,3.9,9.8,19.6,27.5,37.3
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,English Language,Less than 80,239,972,1576,1291,514,222,101,22,14,7,71,5029,4.8,19.6,31.8,26,10.4,4.5,2,0.4,0.3,0.1
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,English Language,80 - 89.5,613,2216,5989,7995,3921,1091,247,50,12,2,152,22288,2.8,10,27.1,36.1,17.7,4.9,1.1,0.2,0.1,0
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,English Language,90 - 95.5,829,2058,7076,17675,17623,8512,2830,682,148,35,230,57698,1.4,3.6,12.3,30.8,30.7,14.8,4.9,1.2,0.3,0.1
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,English Language,96 - 99.5,612,1272,4313,15082,23981,20012,9567,2884,803,178,207,78911,0.8,1.6,5.5,19.2,30.5,25.4,12.2,3.7,1,0.2
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,English Language,100 - 102,401,732,2214,8604,17784,20489,13906,5264,1683,425,140,71642,0.6,1,3.1,12,24.9,28.7,19.4,7.4,2.4,0.6
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,English Language,102.5 - 104.5,287,468,1549,6005,14409,21620,19807,9615,3614,1094,123,78591,0.4,0.6,2,7.7,18.4,27.6,25.2,12.3,4.6,1.4
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,English Language,105 - 107,196,267,806,3281,8814,16814,20564,13416,6485,2282,65,72990,0.3,0.4,1.1,4.5,12.1,23.1,28.2,18.4,8.9,3.1
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,English Language,107.5 - 109.5,102,138,344,1393,4101,9599,16153,14440,8736,4091,41,59138,0.2,0.2,0.6,2.4,6.9,16.2,27.3,24.4,14.8,6.9
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,English Language,110 - 113,53,68,164,524,1882,5056,11438,14373,12204,7775,29,53566,0.1,0.1,0.3,1,3.5,9.4,21.4,26.8,22.8,14.5
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,English Language,113.5 - 116.5,15,16,26,78,278,906,2915,5536,7061,7100,8,23939,0.1,0.1,0.1,0.3,1.2,3.8,12.2,23.1,29.5,29.7
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,English Language,117 - 120,1,1,3,7,33,93,333,864,1578,2758,2,5673,0,0,0.1,0.1,0.6,1.6,5.9,15.2,27.8,48.6
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,English Literature,Less than 80,290,1009,1255,974,502,233,89,39,12,7,60,4470,6.6,22.9,28.5,22.1,11.4,5.3,2,0.9,0.3,0.2
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,English Literature,80 - 89.5,912,3068,5606,6157,3736,1165,256,62,10,2,187,21161,4.3,14.6,26.7,29.4,17.8,5.6,1.2,0.3,0,0
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,English Literature,90 - 95.5,1267,3067,8082,15084,16603,8245,2802,730,160,38,268,56346,2.3,5.5,14.4,26.9,29.6,14.7,5,1.3,0.3,0.1
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,English Literature,96 - 99.5,947,2054,5620,14207,23085,18771,8990,2886,834,189,276,77859,1.2,2.6,7.2,18.3,29.8,24.2,11.6,3.7,1.1,0.2
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,English Literature,100 - 102,648,1102,3172,8563,17573,19841,12641,5161,1644,428,190,70963,0.9,1.6,4.5,12.1,24.8,28,17.9,7.3,2.3,0.6
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,English Literature,102.5 - 104.5,492,780,2189,6385,14686,21368,18335,9155,3476,1046,171,78083,0.6,1,2.8,8.2,18.8,27.4,23.5,11.8,4.5,1.3
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,English Literature,105 - 107,324,439,1223,3613,9539,17267,19409,12756,5879,2075,122,72646,0.4,0.6,1.7,5,13.2,23.8,26.8,17.6,8.1,2.9
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,English Literature,107.5 - 109.5,187,208,528,1607,4774,10428,15645,13889,8021,3591,77,58955,0.3,0.4,0.9,2.7,8.1,17.7,26.6,23.6,13.6,6.1
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,English Literature,110 - 113,105,80,241,695,2274,5779,11596,14481,11253,6859,43,53406,0.2,0.1,0.5,1.3,4.3,10.8,21.7,27.1,21.1,12.9
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,English Literature,113.5 - 116.5,20,12,34,110,374,1195,3199,5836,6807,6308,18,23913,0.1,0.1,0.1,0.5,1.6,5,13.4,24.4,28.5,26.4
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,English Literature,117 - 120,3,3,7,9,31,123,394,994,1549,2545,4,5662,0.1,0.1,0.1,0.2,0.5,2.2,7,17.6,27.4,45
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Food Preparation and Nutrition,Less than 80,19,85,186,184,92,35,15,6,2,0,9,633,3,13.6,29.8,29.5,14.7,5.6,2.4,1,0.3,0
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Food Preparation and Nutrition,80 - 89.5,80,205,600,891,658,204,82,34,8,1,10,2773,2.9,7.4,21.7,32.2,23.8,7.4,3,1.2,0.3,0
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Food Preparation and Nutrition,90 - 95.5,106,246,756,1706,1802,1143,538,183,62,24,25,6591,1.6,3.7,11.5,26,27.4,17.4,8.2,2.8,0.9,0.4
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Food Preparation and Nutrition,96 - 99.5,91,182,528,1397,2064,1870,1124,584,224,70,23,8157,1.1,2.2,6.5,17.2,25.4,23,13.8,7.2,2.8,0.9
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Food Preparation and Nutrition,100 - 102,48,102,324,830,1370,1480,1220,632,314,117,14,6451,0.7,1.6,5,12.9,21.3,23,19,9.8,4.9,1.8
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Food Preparation and Nutrition,102.5 - 104.5,38,66,191,534,1065,1374,1503,957,539,224,15,6506,0.6,1,2.9,8.2,16.4,21.2,23.2,14.7,8.3,3.5
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Food Preparation and Nutrition,105 - 107,21,35,117,288,639,1028,1218,1036,641,330,7,5360,0.4,0.7,2.2,5.4,11.9,19.2,22.8,19.4,12,6.2
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Food Preparation and Nutrition,107.5 - 109.5,11,21,53,155,325,526,824,838,661,426,4,3844,0.3,0.5,1.4,4,8.5,13.7,21.5,21.8,17.2,11.1
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Food Preparation and Nutrition,110 - 113,6,7,20,53,137,273,499,696,761,613,5,3070,0.2,0.2,0.7,1.7,4.5,8.9,16.3,22.7,24.8,20
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Food Preparation and Nutrition,113.5 - 116.5,2,4,2,11,21,66,115,209,326,368,1,1125,0.2,0.4,0.2,1,1.9,5.9,10.2,18.6,29,32.7
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Food Preparation and Nutrition,117 - 120,0,1,0,3,2,2,19,29,63,119,1,239,0,0.4,0,1.3,0.8,0.8,8,12.2,26.5,50
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,French,Less than 80,4,40,38,38,33,34,15,9,8,11,3,233,1.7,17.4,16.5,16.5,14.3,14.8,6.5,3.9,3.5,4.8
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,French,80 - 89.5,30,160,314,313,163,85,22,11,20,7,10,1135,2.7,14.2,27.9,27.8,14.5,7.6,2,1,1.8,0.6
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,French,90 - 95.5,54,300,859,1605,1301,728,150,112,75,45,23,5252,1,5.7,16.4,30.7,24.9,13.9,2.9,2.1,1.4,0.9
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,French,96 - 99.5,76,354,1063,2726,3060,2313,565,397,218,103,27,10902,0.7,3.3,9.8,25.1,28.1,21.3,5.2,3.7,2,0.9
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,French,100 - 102,56,263,838,2403,3404,3338,1015,701,372,180,30,12600,0.4,2.1,6.7,19.1,27.1,26.6,8.1,5.6,3,1.4
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,French,102.5 - 104.5,77,214,778,2385,4174,4789,1936,1363,766,360,17,16859,0.5,1.3,4.6,14.2,24.8,28.4,11.5,8.1,4.5,2.1
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,French,105 - 107,51,146,552,1870,3477,4912,2773,2336,1294,744,23,18178,0.3,0.8,3,10.3,19.2,27.1,15.3,12.9,7.1,4.1
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,French,107.5 - 109.5,38,62,247,1107,2260,4009,3094,2997,1904,1124,26,16868,0.2,0.4,1.5,6.6,13.4,23.8,18.4,17.8,11.3,6.7
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,French,110 - 113,19,30,126,558,1454,2847,2932,3811,3255,2178,19,17229,0.1,0.2,0.7,3.2,8.4,16.5,17,22.1,18.9,12.7
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,French,113.5 - 116.5,5,5,23,87,277,778,1087,1828,2212,2380,4,8686,0.1,0.1,0.3,1,3.2,9,12.5,21.1,25.5,27.4
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,French,117 - 120,1,1,3,14,28,80,121,343,619,1132,1,2343,0,0,0.1,0.6,1.2,3.4,5.2,14.6,26.4,48.3
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Geography,Less than 80,134,478,430,259,117,75,30,24,12,7,15,1581,8.6,30.5,27.5,16.5,7.5,4.8,1.9,1.5,0.8,0.4
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Geography,80 - 89.5,461,2099,2634,1758,741,278,99,33,13,5,62,8183,5.7,25.8,32.4,21.6,9.1,3.4,1.2,0.4,0.2,0.1
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Geography,90 - 95.5,573,2623,5346,6772,4862,2401,1050,389,133,41,93,24283,2.4,10.8,22.1,28,20.1,9.9,4.3,1.6,0.5,0.2
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Geography,96 - 99.5,400,1686,4203,7837,8413,6006,3696,1557,580,172,82,34632,1.2,4.9,12.2,22.7,24.4,17.4,10.7,4.5,1.7,0.5
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Geography,100 - 102,257,790,2235,5072,7080,6809,5033,2695,1254,409,70,31704,0.8,2.5,7.1,16,22.4,21.5,15.9,8.5,4,1.3
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Geography,102.5 - 104.5,163,520,1479,3745,6136,7673,7428,4879,2636,1000,54,35713,0.5,1.5,4.1,10.5,17.2,21.5,20.8,13.7,7.4,2.8
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Geography,105 - 107,106,276,745,2009,3851,6080,7655,6562,4254,2038,35,33611,0.3,0.8,2.2,6,11.5,18.1,22.8,19.5,12.7,6.1
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Geography,107.5 - 109.5,50,120,286,849,1907,3527,5787,6513,5615,3294,15,27963,0.2,0.4,1,3,6.8,12.6,20.7,23.3,20.1,11.8
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Geography,110 - 113,22,42,104,318,759,1873,3690,6006,6944,5834,10,25602,0.1,0.2,0.4,1.2,3,7.3,14.4,23.5,27.1,22.8
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Geography,113.5 - 116.5,8,7,17,44,115,362,772,1984,3356,5007,2,11674,0.1,0.1,0.1,0.4,1,3.1,6.6,17,28.8,42.9
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Geography,117 - 120,0,0,2,4,16,28,67,277,660,1789,3,2846,0,0,0.1,0.1,0.6,1,2.4,9.7,23.2,62.9
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,German,Less than 80,0,3,5,5,2,5,1,0,1,1,0,23,0,13,21.7,21.7,8.7,21.7,4.3,0,4.3,4.3
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,German,80 - 89.5,1,23,62,56,31,17,2,3,2,1,0,198,0.5,11.6,31.3,28.3,15.7,8.6,1,1.5,1,0.5
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,German,90 - 95.5,16,51,171,312,244,147,35,22,12,11,6,1027,1.6,5,16.7,30.6,23.9,14.4,3.4,2.2,1.2,1.1
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,German,96 - 99.5,14,55,223,593,705,517,147,87,44,24,4,2413,0.6,2.3,9.3,24.6,29.3,21.5,6.1,3.6,1.8,1
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,German,100 - 102,13,43,173,550,827,807,272,162,79,42,5,2973,0.4,1.4,5.8,18.5,27.9,27.2,9.2,5.5,2.7,1.4
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,German,102.5 - 104.5,20,43,160,586,1011,1293,604,383,181,85,6,4372,0.5,1,3.7,13.4,23.2,29.6,13.8,8.8,4.1,1.9
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,German,105 - 107,11,23,112,463,1002,1407,992,709,320,154,9,5202,0.2,0.4,2.2,8.9,19.3,27.1,19.1,13.7,6.2,3
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,German,107.5 - 109.5,9,12,65,282,701,1259,1124,984,602,289,10,5337,0.2,0.2,1.2,5.3,13.2,23.6,21.1,18.5,11.3,5.4
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,German,110 - 113,2,7,35,166,495,1075,1225,1525,1097,819,3,6449,0,0.1,0.5,2.6,7.7,16.7,19,23.7,17,12.7
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,German,113.5 - 116.5,3,0,7,36,113,326,541,806,989,1038,2,3861,0.1,0,0.2,0.9,2.9,8.4,14,20.9,25.6,26.9
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,German,117 - 120,0,0,0,9,10,35,101,186,278,568,1,1188,0,0,0,0.8,0.8,2.9,8.5,15.7,23.4,47.9
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,History,Less than 80,106,287,351,188,93,61,36,21,17,3,13,1176,9.1,24.7,30.2,16.2,8,5.2,3.1,1.8,1.5,0.3
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,History,80 - 89.5,589,1755,2258,1838,843,286,121,28,11,3,60,7792,7.6,22.7,29.2,23.8,10.9,3.7,1.6,0.4,0.1,0
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,History,90 - 95.5,941,2760,4997,6406,4750,2630,1217,423,136,26,104,24390,3.9,11.4,20.6,26.4,19.6,10.8,5,1.7,0.6,0.1
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,History,96 - 99.5,767,2198,4491,7834,8474,6326,3866,1792,675,205,136,36764,2.1,6,12.3,21.4,23.1,17.3,10.6,4.9,1.8,0.6
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,History,100 - 102,511,1244,2845,5403,7458,7353,5400,3099,1402,411,82,35208,1.5,3.5,8.1,15.4,21.2,20.9,15.4,8.8,4,1.2
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,History,102.5 - 104.5,350,921,1932,4234,6556,8212,7872,5244,2779,1029,79,39208,0.9,2.4,4.9,10.8,16.8,21,20.1,13.4,7.1,2.6
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,History,105 - 107,202,523,1105,2497,4666,6797,8268,7008,4453,2015,49,37583,0.5,1.4,2.9,6.7,12.4,18.1,22,18.7,11.9,5.4
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,History,107.5 - 109.5,112,215,470,1088,2458,4182,6341,6940,5479,3320,37,30642,0.4,0.7,1.5,3.6,8,13.7,20.7,22.7,17.9,10.8
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,History,110 - 113,50,81,217,513,1191,2412,4670,6630,7200,5944,26,28934,0.2,0.3,0.8,1.8,4.1,8.3,16.2,22.9,24.9,20.6
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,History,113.5 - 116.5,8,18,35,76,238,503,1178,2370,3852,5090,7,13375,0.1,0.1,0.3,0.6,1.8,3.8,8.8,17.7,28.8,38.1
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,History,117 - 120,0,1,3,9,20,54,115,344,757,1832,0,3135,0,0,0.1,0.3,0.6,1.7,3.7,11,24.1,58.4
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Mathematics,Less than 80,660,1991,1133,514,380,193,64,37,30,11,76,5089,13.2,39.7,22.6,10.3,7.6,3.8,1.3,0.7,0.6,0.2
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Mathematics,80 - 89.5,1326,7250,6816,3947,2142,587,85,36,11,6,168,22374,6,32.6,30.7,17.8,9.6,2.6,0.4,0.2,0,0
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Mathematics,90 - 95.5,938,6337,12547,14717,14809,6542,1051,459,174,33,222,57829,1.6,11,21.8,25.5,25.7,11.4,1.8,0.8,0.3,0.1
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Mathematics,96 - 99.5,578,3007,8254,15111,26141,18169,4575,2095,720,194,204,79048,0.7,3.8,10.5,19.2,33.2,23,5.8,2.7,0.9,0.2
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Mathematics,100 - 102,347,1224,3668,8598,21771,21805,8071,4139,1531,433,131,71718,0.5,1.7,5.1,12,30.4,30.5,11.3,5.8,2.1,0.6
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Mathematics,102.5 - 104.5,236,685,2141,5504,17825,24990,13840,8549,3722,1036,125,78653,0.3,0.9,2.7,7,22.7,31.8,17.6,10.9,4.7,1.3
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Mathematics,105 - 107,140,320,995,2687,10942,19888,16115,12619,6888,2385,59,73038,0.2,0.4,1.4,3.7,15,27.3,22.1,17.3,9.4,3.3
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Mathematics,107.5 - 109.5,74,108,375,989,4886,11278,13225,13853,9711,4610,45,59154,0.1,0.2,0.6,1.7,8.3,19.1,22.4,23.4,16.4,7.8
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Mathematics,110 - 113,38,48,117,317,1853,5557,9237,13597,13375,9417,23,53579,0.1,0.1,0.2,0.6,3.5,10.4,17.2,25.4,25,17.6
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Mathematics,113.5 - 116.5,7,5,9,40,228,870,2099,4684,7377,8617,6,23942,0,0,0,0.2,1,3.6,8.8,19.6,30.8,36
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Mathematics,117 - 120,1,0,0,2,19,48,171,566,1332,3530,1,5670,0,0,0,0,0.3,0.8,3,10,23.5,62.3
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Media Studies,Less than 80,12,25,52,51,31,12,5,1,1,0,0,190,6.3,13.2,27.4,26.8,16.3,6.3,2.6,0.5,0.5,0
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Media Studies,80 - 89.5,61,152,255,339,233,80,22,8,1,0,5,1156,5.3,13.2,22.2,29.5,20.2,7,1.9,0.7,0.1,0
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Media Studies,90 - 95.5,78,247,485,869,953,577,304,97,32,11,7,3660,2.1,6.8,13.3,23.8,26.1,15.8,8.3,2.7,0.9,0.3
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Media Studies,96 - 99.5,79,155,434,864,1305,1160,759,345,135,41,9,5286,1.5,2.9,8.2,16.4,24.7,22,14.4,6.5,2.6,0.8
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Media Studies,100 - 102,52,111,223,521,980,1151,991,462,209,89,13,4802,1.1,2.3,4.7,10.9,20.5,24,20.7,9.6,4.4,1.9
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Media Studies,102.5 - 104.5,35,72,156,379,772,1029,1172,677,383,175,8,4858,0.7,1.5,3.2,7.8,15.9,21.2,24.2,14,7.9,3.6
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Media Studies,105 - 107,22,40,80,227,495,706,994,755,510,282,7,4118,0.5,1,1.9,5.5,12,17.2,24.2,18.4,12.4,6.9
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Media Studies,107.5 - 109.5,12,22,36,93,256,433,689,656,526,358,1,3082,0.4,0.7,1.2,3,8.3,14.1,22.4,21.3,17.1,11.6
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Media Studies,110 - 113,9,8,22,61,112,236,370,484,550,488,0,2340,0.4,0.3,0.9,2.6,4.8,10.1,15.8,20.7,23.5,20.9
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Media Studies,113.5 - 116.5,0,0,8,10,17,57,82,148,205,260,0,787,0,0,1,1.3,2.2,7.2,10.4,18.8,26,33
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Media Studies,117 - 120,0,0,0,1,3,2,11,16,28,55,0,116,0,0,0,0.9,2.6,1.7,9.5,13.8,24.1,47.4
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Music,Less than 80,8,13,35,37,18,9,3,2,0,0,1,126,6.4,10.4,28,29.6,14.4,7.2,2.4,1.6,0,0
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Music,80 - 89.5,33,73,141,185,134,63,22,11,3,1,2,668,5,11,21.2,27.8,20.1,9.5,3.3,1.7,0.5,0.2
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Music,90 - 95.5,50,86,216,425,481,287,188,83,42,9,11,1878,2.7,4.6,11.6,22.8,25.8,15.4,10.1,4.4,2.2,0.5
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Music,96 - 99.5,57,86,218,487,679,575,474,287,120,50,11,3044,1.9,2.8,7.2,16.1,22.4,19,15.6,9.5,4,1.6
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Music,100 - 102,23,59,141,356,576,649,627,427,253,106,8,3225,0.7,1.8,4.4,11.1,17.9,20.2,19.5,13.3,7.9,3.3
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Music,102.5 - 104.5,27,49,118,288,513,728,805,634,420,204,11,3797,0.7,1.3,3.1,7.6,13.5,19.2,21.3,16.7,11.1,5.4
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Music,105 - 107,17,30,80,214,426,654,885,819,639,406,5,4175,0.4,0.7,1.9,5.1,10.2,15.7,21.2,19.6,15.3,9.7
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Music,107.5 - 109.5,13,18,45,121,274,483,786,939,784,679,2,4144,0.3,0.4,1.1,2.9,6.6,11.7,19,22.7,18.9,16.4
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Music,110 - 113,6,3,17,78,158,341,686,1008,1210,1154,3,4664,0.1,0.1,0.4,1.7,3.4,7.3,14.7,21.6,26,24.8
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Music,113.5 - 116.5,2,1,4,18,29,101,250,470,770,1119,5,2769,0.1,0,0.1,0.7,1,3.7,9,17,27.9,40.5
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Music,117 - 120,0,0,0,3,7,19,44,97,189,495,0,854,0,0,0,0.4,0.8,2.2,5.2,11.4,22.1,58
202021,Academic year,National,E92000001,England,Final,All Pupils,All Pupils,Other Modern Languages,Less than 80,2,3,5,10,20,33,28,46,66,73,16,302,0.7,1,1.7,3.5,7,11.5,9.8,16.1,23.1,25.5
