time_period,time_identifier,geographic_level,country_code,country_name,version,establishment_type_group,breakdown_topic,breakdown,ks2_scaled_score_group,subject,qualification_type,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_u,num_x,num_covid_impacted,all_grades,perc_1,perc_2,perc_3,perc_4,perc_5,perc_6,perc_7,perc_8,perc_9,perc_u,perc_x,perc_covid_impacted
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,80 - 89.5,Spanish,GCSE,141,155,134,55,49,26,33,25,26,38,11,0,693,20.3,22.4,19.3,7.9,7.1,3.8,4.8,3.6,3.8,5.5,1.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,90 - 95.5,Spanish,GCSE,290,584,618,244,205,51,60,79,68,66,9,1,2275,12.7,25.7,27.2,10.7,9,2.2,2.6,3.5,3,2.9,0.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,96 - 99.5,Spanish,GCSE,398,936,1440,686,640,115,145,133,114,125,18,0,4750,8.4,19.7,30.3,14.4,13.5,2.4,3.1,2.8,2.4,2.6,0.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,100 - 102,Spanish,GCSE,360,1028,1908,1109,1092,227,231,144,133,112,22,0,6366,5.7,16.1,30,17.4,17.2,3.6,3.6,2.3,2.1,1.8,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,102.5 - 104.5,Spanish,GCSE,365,1321,2870,2123,2292,509,510,297,239,185,33,2,10746,3.4,12.3,26.7,19.8,21.3,4.7,4.7,2.8,2.2,1.7,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,105 - 107,Spanish,GCSE,325,1203,3268,2983,3542,1093,1092,510,349,274,36,1,14676,2.2,8.2,22.3,20.3,24.1,7.4,7.4,3.5,2.4,1.9,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,107.5 - 109.5,Spanish,GCSE,217,782,2553,2966,3979,1749,1928,877,548,270,35,2,15906,1.4,4.9,16.1,18.6,25,11,12.1,5.5,3.4,1.7,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,110 - 113,Spanish,GCSE,107,477,1866,2729,4541,2615,3310,2107,1097,273,20,2,19144,0.6,2.5,9.7,14.3,23.7,13.7,17.3,11,5.7,1.4,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,113.5 - 116.5,Spanish,GCSE,18,100,524,948,1932,1644,2799,2137,1445,116,10,2,11675,0.2,0.9,4.5,8.1,16.5,14.1,24,18.3,12.4,1,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,117 - 120,Spanish,GCSE,4,5,55,144,334,379,783,875,929,18,1,4,3531,0.1,0.1,1.6,4.1,9.5,10.7,22.2,24.8,26.3,0.5,0,0.1
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,No scaled score,Spanish,GCSE,169,376,671,580,865,451,760,795,1014,87,27,1,5796,2.9,6.5,11.6,10,14.9,7.8,13.1,13.7,17.5,1.5,0.5,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,Total,Spanish,GCSE,3223,8259,17219,14509,18665,7837,9798,5992,3620,1720,357,10,91209,3.5,9.1,18.9,15.9,20.5,8.6,10.7,6.6,4,1.9,0.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,Less than 80,Spanish,GCSE,16,13,10,4,4,1,4,1,1,3,0,0,57,28.1,22.8,17.5,7,7,1.8,7,1.8,1.8,5.3,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,80 - 89.5,Spanish,GCSE,190,181,111,28,12,2,4,4,2,46,18,0,598,31.8,30.3,18.6,4.7,2,0.3,0.7,0.7,0.3,7.7,3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,90 - 95.5,Spanish,GCSE,426,683,648,225,127,19,12,28,6,109,27,1,2311,18.4,29.6,28,9.7,5.5,0.8,0.5,1.2,0.3,4.7,1.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,96 - 99.5,Spanish,GCSE,549,1142,1541,667,522,76,63,40,22,165,39,0,4826,11.4,23.7,31.9,13.8,10.8,1.6,1.3,0.8,0.5,3.4,0.8,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,100 - 102,Spanish,GCSE,503,1258,2168,1089,1011,156,145,51,39,136,41,0,6597,7.6,19.1,32.9,16.5,15.3,2.4,2.2,0.8,0.6,2.1,0.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,102.5 - 104.5,Spanish,GCSE,524,1630,3226,2191,2216,418,354,168,82,222,65,0,11096,4.7,14.7,29.1,19.7,20,3.8,3.2,1.5,0.7,2,0.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,105 - 107,Spanish,GCSE,461,1498,3649,3077,3510,968,898,356,174,292,46,1,14930,3.1,10,24.4,20.6,23.5,6.5,6,2.4,1.2,2,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,107.5 - 109.5,Spanish,GCSE,298,944,2804,3038,4044,1591,1644,651,308,284,56,3,15665,1.9,6,17.9,19.4,25.8,10.2,10.5,4.2,2,1.8,0.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,110 - 113,Spanish,GCSE,137,571,2043,2759,4465,2455,3029,1788,782,276,36,1,18342,0.7,3.1,11.1,15,24.3,13.4,16.5,9.7,4.3,1.5,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,113.5 - 116.5,Spanish,GCSE,21,125,548,963,1909,1558,2536,1803,1111,115,16,1,10706,0.2,1.2,5.1,9,17.8,14.6,23.7,16.8,10.4,1.1,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,117 - 120,Spanish,GCSE,3,5,65,140,352,347,710,766,745,19,1,2,3155,0.1,0.2,2.1,4.4,11.2,11,22.5,24.3,23.6,0.6,0,0.1
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,No scaled score,Spanish,GCSE,95,209,406,328,493,246,399,336,348,53,12,1,2926,3.2,7.1,13.9,11.2,16.8,8.4,13.6,11.5,11.9,1.8,0.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,Total,Spanish,GCSE,767,1875,3762,3514,5019,2446,3599,3174,3358,537,76,7,28134,2.7,6.7,13.4,12.5,17.8,8.7,12.8,11.3,11.9,1.9,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,Less than 80,Spanish,GCSE,33,42,48,17,37,9,28,35,33,15,2,0,299,11,14,16.1,5.7,12.4,3,9.4,11.7,11,5,0.7,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,80 - 89.5,Spanish,GCSE,57,107,103,58,64,33,44,42,39,32,6,0,585,9.7,18.3,17.6,9.9,10.9,5.6,7.5,7.2,6.7,5.5,1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,90 - 95.5,Spanish,GCSE,103,224,266,129,162,56,86,90,108,39,4,0,1267,8.1,17.7,21,10.2,12.8,4.4,6.8,7.1,8.5,3.1,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,96 - 99.5,Spanish,GCSE,111,240,459,288,318,79,126,144,135,50,8,0,1958,5.7,12.3,23.4,14.7,16.2,4,6.4,7.4,6.9,2.6,0.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,100 - 102,Spanish,GCSE,103,238,423,346,409,139,153,134,143,46,7,0,2141,4.8,11.1,19.8,16.2,19.1,6.5,7.1,6.3,6.7,2.1,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,102.5 - 104.5,Spanish,GCSE,69,265,566,505,695,237,295,209,231,61,4,2,3139,2.2,8.4,18,16.1,22.1,7.6,9.4,6.7,7.4,1.9,0.1,0.1
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,105 - 107,Spanish,GCSE,60,222,582,618,842,337,402,256,257,69,6,0,3651,1.6,6.1,15.9,16.9,23.1,9.2,11,7,7,1.9,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,107.5 - 109.5,Spanish,GCSE,26,134,459,548,745,422,588,344,330,68,4,0,3668,0.7,3.7,12.5,14.9,20.3,11.5,16,9.4,9,1.9,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,110 - 113,Spanish,GCSE,24,85,302,425,801,500,712,553,443,55,4,2,3906,0.6,2.2,7.7,10.9,20.5,12.8,18.2,14.2,11.3,1.4,0.1,0.1
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,113.5 - 116.5,Spanish,GCSE,6,17,82,154,302,269,509,512,421,17,3,1,2293,0.3,0.7,3.6,6.7,13.2,11.7,22.2,22.3,18.4,0.7,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,117 - 120,Spanish,GCSE,1,3,10,26,49,69,138,171,237,3,0,2,709,0.1,0.4,1.4,3.7,6.9,9.7,19.5,24.1,33.4,0.4,0,0.3
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,No scaled score,Spanish,GCSE,174,298,462,400,595,296,518,684,981,82,28,0,4518,3.9,6.6,10.2,8.9,13.2,6.6,11.5,15.1,21.7,1.8,0.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,Total,Spanish,GCSE,758,1459,2005,1288,1509,452,567,406,272,276,96,2,9090,8.3,16.1,22.1,14.2,16.6,5,6.2,4.5,3,3,1.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,Less than 80,Spanish,GCSE,28,21,15,5,12,1,2,5,4,10,1,0,104,26.9,20.2,14.4,4.8,11.5,1,1.9,4.8,3.8,9.6,1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,80 - 89.5,Spanish,GCSE,128,126,84,37,25,10,11,8,3,44,13,0,489,26.2,25.8,17.2,7.6,5.1,2,2.2,1.6,0.6,9,2.7,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,90 - 95.5,Spanish,GCSE,172,290,221,80,63,17,12,22,11,45,10,1,944,18.2,30.7,23.4,8.5,6.7,1.8,1.3,2.3,1.2,4.8,1.1,0.1
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,96 - 99.5,Spanish,GCSE,137,229,281,136,106,22,22,16,10,36,12,0,1007,13.6,22.7,27.9,13.5,10.5,2.2,2.2,1.6,1,3.6,1.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,100 - 102,Spanish,GCSE,73,191,266,124,125,19,24,13,14,18,9,0,876,8.3,21.8,30.4,14.2,14.3,2.2,2.7,1.5,1.6,2.1,1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,102.5 - 104.5,Spanish,GCSE,79,207,315,175,202,40,32,19,9,22,14,0,1114,7.1,18.6,28.3,15.7,18.1,3.6,2.9,1.7,0.8,2,1.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,105 - 107,Spanish,GCSE,57,167,311,234,264,62,65,36,24,35,5,0,1260,4.5,13.3,24.7,18.6,21,4.9,5.2,2.9,1.9,2.8,0.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,107.5 - 109.5,Spanish,GCSE,39,112,250,224,262,76,100,43,31,21,16,0,1174,3.3,9.5,21.3,19.1,22.3,6.5,8.5,3.7,2.6,1.8,1.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,110 - 113,Spanish,GCSE,15,53,174,178,263,108,114,84,52,23,7,0,1071,1.4,4.9,16.2,16.6,24.6,10.1,10.6,7.8,4.9,2.1,0.7,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,113.5 - 116.5,Spanish,GCSE,3,14,29,48,101,60,107,80,43,6,4,0,495,0.6,2.8,5.9,9.7,20.4,12.1,21.6,16.2,8.7,1.2,0.8,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,117 - 120,Spanish,GCSE,0,1,3,8,20,14,33,38,29,1,0,0,147,0,0.7,2,5.4,13.6,9.5,22.4,25.9,19.7,0.7,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,No scaled score,Spanish,GCSE,27,48,56,39,66,23,45,42,42,15,5,1,409,6.6,11.7,13.7,9.5,16.1,5.6,11,10.3,10.3,3.7,1.2,0.2
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,Total,Spanish,GCSE,3270,8739,19098,16834,22307,9872,12906,8815,6756,1990,345,15,110947,2.9,7.9,17.2,15.2,20.1,8.9,11.6,7.9,6.1,1.8,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,Less than 80,Spanish,GCSE,22,34,43,16,29,9,30,32,30,8,1,0,254,8.7,13.4,16.9,6.3,11.4,3.5,11.8,12.6,11.8,3.1,0.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,80 - 89.5,Spanish,GCSE,124,163,131,50,51,26,39,38,39,35,11,0,707,17.5,23.1,18.5,7.1,7.2,3.7,5.5,5.4,5.5,5,1.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,90 - 95.5,Spanish,GCSE,362,624,701,274,229,59,86,96,104,104,21,0,2660,13.6,23.5,26.4,10.3,8.6,2.2,3.2,3.6,3.9,3.9,0.8,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,96 - 99.5,Spanish,GCSE,529,1162,1728,827,738,133,169,169,149,181,38,0,5823,9.1,20,29.7,14.2,12.7,2.3,2.9,2.9,2.6,3.1,0.7,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,100 - 102,Spanish,GCSE,537,1317,2337,1320,1304,276,276,173,170,164,40,0,7914,6.8,16.6,29.5,16.7,16.5,3.5,3.5,2.2,2.1,2.1,0.5,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,102.5 - 104.5,Spanish,GCSE,521,1696,3500,2537,2729,617,621,359,307,262,56,2,13207,3.9,12.8,26.5,19.2,20.7,4.7,4.7,2.7,2.3,2,0.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,105 - 107,Spanish,GCSE,465,1568,3945,3482,4112,1249,1252,580,408,328,49,1,17439,2.7,9,22.6,20,23.6,7.2,7.2,3.3,2.3,1.9,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,107.5 - 109.5,Spanish,GCSE,288,972,3033,3382,4544,1947,2135,955,612,333,44,3,18248,1.6,5.3,16.6,18.5,24.9,10.7,11.7,5.2,3.4,1.8,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,110 - 113,Spanish,GCSE,147,607,2180,3022,5031,2858,3646,2272,1180,308,33,3,21287,0.7,2.9,10.2,14.2,23.6,13.4,17.1,10.7,5.5,1.4,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,113.5 - 116.5,Spanish,GCSE,24,128,604,1073,2120,1773,2952,2246,1498,126,15,2,12561,0.2,1,4.8,8.5,16.9,14.1,23.5,17.9,11.9,1,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,117 - 120,Spanish,GCSE,4,7,72,158,382,405,817,903,956,21,1,4,3730,0.1,0.2,1.9,4.2,10.2,10.9,21.9,24.2,25.6,0.6,0,0.1
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,No scaled score,Spanish,GCSE,247,461,824,693,1038,520,883,992,1303,120,36,0,7117,3.5,6.5,11.6,9.7,14.6,7.3,12.4,13.9,18.3,1.7,0.5,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,Total,Spanish,GCSE,2440,5525,10598,8355,10230,4091,5093,3382,2555,1216,161,6,53652,4.5,10.3,19.8,15.6,19.1,7.6,9.5,6.3,4.8,2.3,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,Less than 80,Spanish,GCSE,27,33,28,7,21,3,16,15,18,11,1,0,180,15,18.3,15.6,3.9,11.7,1.7,8.9,8.3,10,6.1,0.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,80 - 89.5,Spanish,GCSE,129,128,96,39,37,11,22,24,20,37,10,0,553,23.3,23.1,17.4,7.1,6.7,2,4,4.3,3.6,6.7,1.8,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,90 - 95.5,Spanish,GCSE,328,411,374,132,126,36,45,52,37,81,8,0,1630,20.1,25.2,22.9,8.1,7.7,2.2,2.8,3.2,2.3,5,0.5,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,96 - 99.5,Spanish,GCSE,385,708,869,372,297,55,68,87,67,119,14,0,3041,12.7,23.3,28.6,12.2,9.8,1.8,2.2,2.9,2.2,3.9,0.5,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,100 - 102,Spanish,GCSE,365,769,1136,568,506,108,114,76,68,97,20,0,3827,9.5,20.1,29.7,14.8,13.2,2.8,3,2,1.8,2.5,0.5,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,102.5 - 104.5,Spanish,GCSE,361,1035,1838,1115,1141,212,218,142,129,145,28,1,6365,5.7,16.3,28.9,17.5,17.9,3.3,3.4,2.2,2,2.3,0.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,105 - 107,Spanish,GCSE,319,1005,2191,1663,1734,420,411,227,147,188,16,0,8321,3.8,12.1,26.3,20,20.8,5,4.9,2.7,1.8,2.3,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,107.5 - 109.5,Spanish,GCSE,212,664,1813,1737,2079,746,764,333,257,179,22,1,8807,2.4,7.5,20.6,19.7,23.6,8.5,8.7,3.8,2.9,2,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,110 - 113,Spanish,GCSE,113,392,1364,1622,2472,1207,1396,795,442,187,16,1,10007,1.1,3.9,13.6,16.2,24.7,12.1,14,7.9,4.4,1.9,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,113.5 - 116.5,Spanish,GCSE,18,94,382,649,1121,856,1236,818,515,80,3,1,5773,0.3,1.6,6.6,11.2,19.4,14.8,21.4,14.2,8.9,1.4,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,117 - 120,Spanish,GCSE,3,5,55,102,211,192,397,355,324,16,1,2,1663,0.2,0.3,3.3,6.1,12.7,11.5,23.9,21.3,19.5,1,0.1,0.1
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,No scaled score,Spanish,GCSE,180,281,452,349,485,245,406,458,531,76,22,0,3485,5.2,8.1,13,10,13.9,7,11.6,13.1,15.2,2.2,0.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,Total,Spanish,GCSE,1588,4673,10505,9767,13589,6233,8380,5840,4473,1053,280,11,66392,2.4,7,15.8,14.7,20.5,9.4,12.6,8.8,6.7,1.6,0.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,Less than 80,Spanish,GCSE,23,22,30,14,20,7,16,22,16,7,1,0,178,12.9,12.4,16.9,7.9,11.2,3.9,9,12.4,9,3.9,0.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,80 - 89.5,Spanish,GCSE,123,161,119,48,39,25,28,22,22,42,14,0,643,19.1,25,18.5,7.5,6.1,3.9,4.4,3.4,3.4,6.5,2.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,90 - 95.5,Spanish,GCSE,206,503,548,222,166,40,53,66,78,68,23,1,1974,10.4,25.5,27.8,11.2,8.4,2,2.7,3.3,4,3.4,1.2,0.1
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,96 - 99.5,Spanish,GCSE,281,683,1140,591,547,100,123,98,92,98,36,0,3789,7.4,18,30.1,15.6,14.4,2.6,3.2,2.6,2.4,2.6,1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,100 - 102,Spanish,GCSE,245,739,1467,876,923,187,186,110,116,85,29,0,4963,4.9,14.9,29.6,17.7,18.6,3.8,3.7,2.2,2.3,1.7,0.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,102.5 - 104.5,Spanish,GCSE,239,868,1977,1597,1790,445,435,236,187,139,42,1,7956,3,10.9,24.8,20.1,22.5,5.6,5.5,3,2.4,1.7,0.5,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,105 - 107,Spanish,GCSE,203,730,2065,2053,2642,891,906,389,285,176,38,1,10379,2,7,19.9,19.8,25.5,8.6,8.7,3.7,2.7,1.7,0.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,107.5 - 109.5,Spanish,GCSE,115,420,1470,1869,2727,1277,1471,665,386,176,38,2,10616,1.1,4,13.8,17.6,25.7,12,13.9,6.3,3.6,1.7,0.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,110 - 113,Spanish,GCSE,49,268,990,1578,2822,1759,2364,1561,790,144,24,2,12351,0.4,2.2,8,12.8,22.8,14.2,19.1,12.6,6.4,1.2,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,113.5 - 116.5,Spanish,GCSE,9,48,251,472,1101,977,1823,1508,1026,52,16,1,7284,0.1,0.7,3.4,6.5,15.1,13.4,25,20.7,14.1,0.7,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,117 - 120,Spanish,GCSE,1,3,20,64,191,227,453,586,661,6,0,2,2214,0,0.1,0.9,2.9,8.6,10.3,20.5,26.5,29.9,0.3,0,0.1
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,No scaled score,Spanish,GCSE,94,228,428,383,621,298,522,577,814,60,19,1,4045,2.3,5.6,10.6,9.5,15.4,7.4,12.9,14.3,20.1,1.5,0.5,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,Total,Spanish,GCSE,4028,10198,21103,18122,23819,10324,13473,9222,7028,2269,441,17,120044,3.4,8.5,17.6,15.1,19.8,8.6,11.2,7.7,5.9,1.9,0.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,Less than 80,Spanish,GCSE,50,55,58,21,41,10,32,37,34,18,2,0,358,14,15.4,16.2,5.9,11.5,2.8,8.9,10.3,9.5,5,0.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,80 - 89.5,Spanish,GCSE,252,289,215,87,76,36,50,46,42,79,24,0,1196,21.1,24.2,18,7.3,6.4,3,4.2,3.8,3.5,6.6,2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,90 - 95.5,Spanish,GCSE,534,914,922,354,292,76,98,118,115,149,31,1,3604,14.8,25.4,25.6,9.8,8.1,2.1,2.7,3.3,3.2,4.1,0.9,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,96 - 99.5,Spanish,GCSE,666,1391,2009,963,844,155,191,185,159,217,50,0,6830,9.8,20.4,29.4,14.1,12.4,2.3,2.8,2.7,2.3,3.2,0.7,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,100 - 102,Spanish,GCSE,610,1508,2603,1444,1429,295,300,186,184,182,49,0,8790,6.9,17.2,29.6,16.4,16.3,3.4,3.4,2.1,2.1,2.1,0.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,102.5 - 104.5,Spanish,GCSE,600,1903,3815,2712,2931,657,653,378,316,284,70,2,14321,4.2,13.3,26.6,18.9,20.5,4.6,4.6,2.6,2.2,2,0.5,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,105 - 107,Spanish,GCSE,522,1735,4256,3716,4376,1311,1317,616,432,364,54,1,18700,2.8,9.3,22.8,19.9,23.4,7,7,3.3,2.3,1.9,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,107.5 - 109.5,Spanish,GCSE,327,1084,3283,3606,4806,2023,2235,998,643,355,60,3,19423,1.7,5.6,16.9,18.6,24.7,10.4,11.5,5.1,3.3,1.8,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,110 - 113,Spanish,GCSE,162,660,2354,3200,5294,2966,3760,2356,1232,331,40,3,22358,0.7,3,10.5,14.3,23.7,13.3,16.8,10.5,5.5,1.5,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,113.5 - 116.5,Spanish,GCSE,27,142,633,1121,2222,1833,3059,2326,1541,132,19,2,13057,0.2,1.1,4.8,8.6,17,14,23.4,17.8,11.8,1,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,117 - 120,Spanish,GCSE,4,8,75,166,402,419,850,941,985,22,1,4,3877,0.1,0.2,1.9,4.3,10.4,10.8,21.9,24.3,25.4,0.6,0,0.1
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,No scaled score,Spanish,GCSE,274,509,880,732,1106,543,928,1035,1345,136,41,1,7530,3.6,6.8,11.7,9.7,14.7,7.2,12.3,13.7,17.9,1.8,0.5,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,Total,Statistics,GCSE,888,1112,1396,1634,1176,499,349,200,80,439,344,1,8118,10.9,13.7,17.2,20.1,14.5,6.1,4.3,2.5,1,5.4,4.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,Less than 80,Statistics,GCSE,19,12,6,4,2,0,1,0,0,30,7,0,81,23.5,14.8,7.4,4.9,2.5,0,1.2,0,0,37,8.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,80 - 89.5,Statistics,GCSE,177,70,35,16,5,1,1,0,0,106,40,0,451,39.2,15.5,7.8,3.5,1.1,0.2,0.2,0,0,23.5,8.9,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,90 - 95.5,Statistics,GCSE,216,204,140,61,14,3,1,0,0,81,43,0,763,28.3,26.7,18.3,8,1.8,0.4,0.1,0,0,10.6,5.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,96 - 99.5,Statistics,GCSE,141,234,216,131,39,14,3,1,0,66,53,0,898,15.7,26.1,24.1,14.6,4.3,1.6,0.3,0.1,0,7.3,5.9,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,100 - 102,Statistics,GCSE,88,181,245,211,81,15,14,1,0,40,40,0,916,9.6,19.8,26.7,23,8.8,1.6,1.5,0.1,0,4.4,4.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,102.5 - 104.5,Statistics,GCSE,83,152,247,317,170,48,20,7,0,27,44,0,1115,7.4,13.6,22.2,28.4,15.2,4.3,1.8,0.6,0,2.4,3.9,0
