"time_period","time_identifier","geographic_level","country_code","country_name","version","characteristic_type","characteristic_value","subjects","KS2_Prior","num_U","num_1","num_2","num_3","num_4","num_5","num_6","num_7","num_8","num_9","num_X","num_covid_impacted","all_grades","perc_1","perc_2","perc_3","perc_4","perc_5","perc_6","perc_7","perc_8","perc_9","perc_U","perc_X","per_covid_impacted"
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Chemistry","Less than 80",3,22,17,9,6,3,8,3,2,1,0,4,78,28.2,21.8,11.5,7.7,3.8,10.3,3.8,2.6,1.3,3.8,0,5.1
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Chemistry","80 - 89.5",8,68,117,54,23,11,7,1,2,1,14,10,316,21.5,37,17.1,7.3,3.5,2.2,0.3,0.6,0.3,2.5,4.4,3.2
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Chemistry","90 - 95.5",15,87,256,262,134,90,46,9,14,3,15,13,944,9.2,27.1,27.8,14.2,9.5,4.9,1,1.5,0.3,1.6,1.6,1.4
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Chemistry","96 - 99.5",24,80,265,480,491,317,159,109,47,16,28,27,2043,3.9,13,23.5,24,15.5,7.8,5.3,2.3,0.8,1.2,1.4,1.3
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Chemistry","100 - 102",23,31,181,507,774,700,446,247,126,33,24,28,3120,1,5.8,16.3,24.8,22.4,14.3,7.9,4,1.1,0.7,0.8,0.9
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Chemistry","102.5 - 104.5",26,36,172,658,1286,1561,1090,694,412,121,22,60,6138,0.6,2.8,10.7,21,25.4,17.8,11.3,6.7,2,0.4,0.4,1
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Chemistry","105 - 107",32,29,128,588,1589,2468,2125,1495,1010,397,37,61,9959,0.3,1.3,5.9,16,24.8,21.3,15,10.1,4,0.3,0.4,0.6
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Chemistry","107.5 - 109.5",31,22,70,350,1403,2567,2951,2329,1844,900,27,45,12539,0.2,0.6,2.8,11.2,20.5,23.5,18.6,14.7,7.2,0.2,0.2,0.4
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Chemistry","110 - 113",16,8,37,215,1085,2636,3781,4019,3679,2593,35,35,18139,0,0.2,1.2,6,14.5,20.8,22.2,20.3,14.3,0.1,0.2,0.2
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Chemistry","113.5 - 116.5",9,0,5,42,292,924,1867,2650,3293,3929,22,8,13041,0,0,0.3,2.2,7.1,14.3,20.3,25.3,30.1,0.1,0.2,0.1
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Chemistry","117 - 120",1,0,0,2,42,128,360,729,1217,2839,12,5,5335,0,0,0,0.8,2.4,6.7,13.7,22.8,53.2,0,0.2,0.1
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Classical Civilisation","Less than 80",0,1,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Classical Civilisation","80 - 89.5",0,2,0,2,1,0,0,0,0,0,0,0,5,40,0,40,20,0,0,0,0,0,0,0,0
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Classical Civilisation","90 - 95.5",1,3,1,2,4,3,0,0,0,0,0,0,14,21.4,7.1,14.3,28.6,21.4,0,0,0,0,7.1,0,0
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Classical Civilisation","96 - 99.5",0,1,4,5,4,1,1,2,0,0,0,2,20,5,20,25,20,5,5,10,0,0,0,0,10
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Classical Civilisation","100 - 102",0,2,5,7,6,6,5,2,3,0,0,4,40,5,12.5,17.5,15,15,12.5,5,7.5,0,0,0,10
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Classical Civilisation","102.5 - 104.5",0,4,3,9,6,13,12,4,5,1,1,10,68,5.9,4.4,13.2,8.8,19.1,17.6,5.9,7.4,1.5,0,1.5,14.7
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Classical Civilisation","105 - 107",0,3,6,10,17,7,16,13,11,3,1,7,94,3.2,6.4,10.6,18.1,7.4,17,13.8,11.7,3.2,0,1.1,7.4
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Classical Civilisation","107.5 - 109.5",0,1,4,4,12,23,19,23,17,9,0,5,117,0.9,3.4,3.4,10.3,19.7,16.2,19.7,14.5,7.7,0,0,4.3
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Classical Civilisation","110 - 113",0,1,0,3,11,23,31,37,26,27,0,5,164,0.6,0,1.8,6.7,14,18.9,22.6,15.9,16.5,0,0,3
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Classical Civilisation","113.5 - 116.5",0,0,1,3,6,12,21,42,36,52,0,7,180,0,0.6,1.7,3.3,6.7,11.7,23.3,20,28.9,0,0,3.9
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Classical Civilisation","117 - 120",0,1,0,0,3,0,5,10,10,44,0,5,78,1.3,0,0,3.8,0,6.4,12.8,12.8,56.4,0,0,6.4
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Classical Greek","102.5 - 104.5",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Classical Greek","105 - 107",0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,50,50,0,0,0,0,0,0,0
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Classical Greek","107.5 - 109.5",0,0,0,2,0,0,0,0,1,0,0,0,3,0,0,66.7,0,0,0,0,33.3,0,0,0,0
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Classical Greek","110 - 113",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Classical Greek","113.5 - 116.5",0,0,1,0,0,0,2,0,2,0,1,5,11,0,9.1,0,0,0,18.2,0,18.2,0,0,9.1,45.5
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Classical Greek","117 - 120",0,0,0,0,0,0,0,1,1,2,0,4,8,0,0,0,0,0,0,12.5,12.5,25,0,0,50
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Computer Science","Less than 80",8,6,6,5,6,3,1,1,0,0,2,0,38,15.8,15.8,13.2,15.8,7.9,2.6,2.6,0,0,21.1,5.3,0
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Computer Science","80 - 89.5",38,45,35,11,9,4,1,1,1,0,6,2,153,29.4,22.9,7.2,5.9,2.6,0.7,0.7,0.7,0,24.8,3.9,1.3
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Computer Science","90 - 95.5",39,125,112,80,42,34,7,7,0,0,8,4,458,27.3,24.5,17.5,9.2,7.4,1.5,1.5,0,0,8.5,1.7,0.9
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Computer Science","96 - 99.5",41,121,170,178,134,71,44,16,2,0,10,9,796,15.2,21.4,22.4,16.8,8.9,5.5,2,0.3,0,5.2,1.3,1.1
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Computer Science","100 - 102",31,92,164,191,164,139,91,27,19,4,7,18,947,9.7,17.3,20.2,17.3,14.7,9.6,2.9,2,0.4,3.3,0.7,1.9
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Computer Science","102.5 - 104.5",20,73,180,239,283,242,194,90,55,15,9,27,1427,5.1,12.6,16.7,19.8,17,13.6,6.3,3.9,1.1,1.4,0.6,1.9
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Computer Science","105 - 107",15,58,137,241,288,359,340,193,82,28,6,35,1782,3.3,7.7,13.5,16.2,20.1,19.1,10.8,4.6,1.6,0.8,0.3,2
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Computer Science","107.5 - 109.5",9,27,64,177,287,400,472,320,256,74,12,68,2166,1.2,3,8.2,13.3,18.5,21.8,14.8,11.8,3.4,0.4,0.6,3.1
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Computer Science","110 - 113",0,11,40,111,210,355,589,647,514,295,6,62,2840,0.4,1.4,3.9,7.4,12.5,20.7,22.8,18.1,10.4,0,0.2,2.2
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Computer Science","113.5 - 116.5",1,1,14,26,68,129,296,428,607,578,4,42,2194,0,0.6,1.2,3.1,5.9,13.5,19.5,27.7,26.3,0,0.2,1.9
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Computer Science","117 - 120",0,0,1,3,10,31,55,136,293,533,0,19,1081,0,0.1,0.3,0.9,2.9,5.1,12.6,27.1,49.3,0,0,1.8
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Dance","Less than 80",4,2,13,4,7,1,0,0,1,0,1,1,34,5.9,38.2,11.8,20.6,2.9,0,0,2.9,0,11.8,2.9,2.9
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Dance","80 - 89.5",12,23,56,49,17,17,16,8,1,0,3,5,207,11.1,27.1,23.7,8.2,8.2,7.7,3.9,0.5,0,5.8,1.4,2.4
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Dance","90 - 95.5",24,29,90,111,104,73,38,13,16,7,5,8,518,5.6,17.4,21.4,20.1,14.1,7.3,2.5,3.1,1.4,4.6,1,1.5
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Dance","96 - 99.5",18,32,77,151,153,156,108,66,28,17,4,22,832,3.8,9.3,18.1,18.4,18.8,13,7.9,3.4,2,2.2,0.5,2.6
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Dance","100 - 102",11,17,52,126,134,174,159,79,61,21,2,29,865,2,6,14.6,15.5,20.1,18.4,9.1,7.1,2.4,1.3,0.2,3.4
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Dance","102.5 - 104.5",13,16,36,93,137,174,202,164,97,60,5,39,1036,1.5,3.5,9,13.2,16.8,19.5,15.8,9.4,5.8,1.3,0.5,3.8
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Dance","105 - 107",5,6,32,90,134,209,215,156,143,91,5,53,1139,0.5,2.8,7.9,11.8,18.3,18.9,13.7,12.6,8,0.4,0.4,4.7
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Dance","107.5 - 109.5",4,5,16,53,102,147,173,152,121,121,3,43,940,0.5,1.7,5.6,10.9,15.6,18.4,16.2,12.9,12.9,0.4,0.3,4.6
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Dance","110 - 113",4,4,8,30,55,116,158,188,176,150,2,55,946,0.4,0.8,3.2,5.8,12.3,16.7,19.9,18.6,15.9,0.4,0.2,5.8
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Dance","113.5 - 116.5",1,0,2,5,16,33,69,90,96,122,0,27,461,0,0.4,1.1,3.5,7.2,15,19.5,20.8,26.5,0.2,0,5.9
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Dance","117 - 120",0,0,0,0,0,4,11,20,37,45,0,16,133,0,0,0,0,3,8.3,15,27.8,33.8,0,0,12
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Design and Technology","Less than 80",6,24,40,38,10,11,7,1,2,1,1,1,142,16.9,28.2,26.8,7,7.7,4.9,0.7,1.4,0.7,4.2,0.7,0.7
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Design and Technology","80 - 89.5",26,123,182,165,101,46,19,7,3,1,5,6,684,18,26.6,24.1,14.8,6.7,2.8,1,0.4,0.1,3.8,0.7,0.9
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Design and Technology","90 - 95.5",45,99,269,354,274,222,115,45,14,3,2,14,1456,6.8,18.5,24.3,18.8,15.2,7.9,3.1,1,0.2,3.1,0.1,1
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Design and Technology","96 - 99.5",33,101,220,385,415,409,319,114,49,14,8,31,2098,4.8,10.5,18.4,19.8,19.5,15.2,5.4,2.3,0.7,1.6,0.4,1.5
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Design and Technology","100 - 102",22,89,143,294,363,467,400,201,88,21,11,42,2141,4.2,6.7,13.7,17,21.8,18.7,9.4,4.1,1,1,0.5,2
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Design and Technology","102.5 - 104.5",16,48,125,289,411,534,567,348,181,77,9,39,2644,1.8,4.7,10.9,15.5,20.2,21.4,13.2,6.8,2.9,0.6,0.3,1.5
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Design and Technology","105 - 107",8,35,104,200,329,505,669,491,338,134,4,50,2867,1.2,3.6,7,11.5,17.6,23.3,17.1,11.8,4.7,0.3,0.1,1.7
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Design and Technology","107.5 - 109.5",8,23,46,121,204,375,517,487,414,239,5,35,2474,0.9,1.9,4.9,8.2,15.2,20.9,19.7,16.7,9.7,0.3,0.2,1.4
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Design and Technology","110 - 113",8,14,31,78,126,263,500,579,632,536,5,34,2806,0.5,1.1,2.8,4.5,9.4,17.8,20.6,22.5,19.1,0.3,0.2,1.2
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Design and Technology","113.5 - 116.5",1,4,13,13,25,76,192,282,397,591,1,21,1616,0.2,0.8,0.8,1.5,4.7,11.9,17.5,24.6,36.6,0.1,0.1,1.3
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Design and Technology","117 - 120",1,0,0,0,5,22,32,68,173,331,0,4,636,0,0,0,0.8,3.5,5,10.7,27.2,52,0.2,0,0.6
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Drama","Less than 80",10,23,35,33,17,10,4,2,0,0,0,0,134,17.2,26.1,24.6,12.7,7.5,3,1.5,0,0,7.5,0,0
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Drama","80 - 89.5",37,91,191,231,135,75,37,7,3,2,6,11,826,11,23.1,28,16.3,9.1,4.5,0.8,0.4,0.2,4.5,0.7,1.3
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Drama","90 - 95.5",41,103,230,484,393,362,180,60,23,8,9,26,1919,5.4,12,25.2,20.5,18.9,9.4,3.1,1.2,0.4,2.1,0.5,1.4
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Drama","96 - 99.5",38,79,199,506,572,688,501,175,89,25,12,46,2930,2.7,6.8,17.3,19.5,23.5,17.1,6,3,0.9,1.3,0.4,1.6
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Drama","100 - 102",25,43,150,401,489,712,644,293,163,67,8,39,3034,1.4,4.9,13.2,16.1,23.5,21.2,9.7,5.4,2.2,0.8,0.3,1.3
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Drama","102.5 - 104.5",19,27,112,347,526,819,1007,511,298,153,14,58,3891,0.7,2.9,8.9,13.5,21,25.9,13.1,7.7,3.9,0.5,0.4,1.5
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Drama","105 - 107",20,21,100,261,453,819,1157,688,535,299,11,65,4429,0.5,2.3,5.9,10.2,18.5,26.1,15.5,12.1,6.8,0.5,0.2,1.5
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Drama","107.5 - 109.5",14,14,32,142,244,574,1094,747,680,450,4,62,4057,0.3,0.8,3.5,6,14.1,27,18.4,16.8,11.1,0.3,0.1,1.5
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Drama","110 - 113",8,7,27,96,175,437,987,905,961,804,4,65,4476,0.2,0.6,2.1,3.9,9.8,22.1,20.2,21.5,18,0.2,0.1,1.5
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Drama","113.5 - 116.5",1,1,3,29,48,151,405,474,656,742,2,36,2548,0,0.1,1.1,1.9,5.9,15.9,18.6,25.7,29.1,0,0.1,1.4
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Drama","117 - 120",0,0,1,1,6,16,95,115,222,402,0,4,862,0,0.1,0.1,0.7,1.9,11,13.3,25.8,46.6,0,0,0.5
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Economics","Less than 80",0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,50,0,50,0,0,0,0,0,0
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Economics","80 - 89.5",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Economics","90 - 95.5",3,5,5,8,3,4,1,0,0,0,0,2,31,16.1,16.1,25.8,9.7,12.9,3.2,0,0,0,9.7,0,6.5
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Economics","96 - 99.5",1,2,12,11,22,8,6,2,0,0,0,1,65,3.1,18.5,16.9,33.8,12.3,9.2,3.1,0,0,1.5,0,1.5
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Economics","100 - 102",3,2,9,15,29,16,11,3,4,2,0,2,96,2.1,9.4,15.6,30.2,16.7,11.5,3.1,4.2,2.1,3.1,0,2.1
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Economics","102.5 - 104.5",1,3,12,36,40,32,29,10,7,3,0,11,184,1.6,6.5,19.6,21.7,17.4,15.8,5.4,3.8,1.6,0.5,0,6
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Economics","105 - 107",1,5,10,28,40,49,41,24,12,3,0,20,233,2.1,4.3,12,17.2,21,17.6,10.3,5.2,1.3,0.4,0,8.6
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Economics","107.5 - 109.5",0,4,6,27,37,67,63,54,37,10,0,12,317,1.3,1.9,8.5,11.7,21.1,19.9,17,11.7,3.2,0,0,3.8
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Economics","110 - 113",1,1,1,14,29,55,86,101,81,38,0,11,418,0.2,0.2,3.3,6.9,13.2,20.6,24.2,19.4,9.1,0.2,0,2.6
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Economics","113.5 - 116.5",0,1,0,5,9,21,47,48,83,71,0,10,295,0.3,0,1.7,3.1,7.1,15.9,16.3,28.1,24.1,0,0,3.4
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Economics","117 - 120",0,0,0,2,1,6,12,15,25,58,0,2,121,0,0,1.7,0.8,5,9.9,12.4,20.7,47.9,0,0,1.7
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Engineering","80 - 89.5",0,0,3,0,0,0,0,0,0,0,0,0,3,0,100,0,0,0,0,0,0,0,0,0,0
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Engineering","90 - 95.5",2,2,1,2,0,0,2,0,0,0,0,0,9,22.2,11.1,22.2,0,0,22.2,0,0,0,22.2,0,0
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Engineering","96 - 99.5",0,0,1,1,1,4,2,1,0,0,1,0,11,0,9.1,9.1,9.1,36.4,18.2,9.1,0,0,0,9.1,0
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Engineering","100 - 102",1,2,2,1,3,3,1,0,0,0,0,0,13,15.4,15.4,7.7,23.1,23.1,7.7,0,0,0,7.7,0,0
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Engineering","102.5 - 104.5",1,0,1,2,6,5,5,3,0,1,0,0,24,0,4.2,8.3,25,20.8,20.8,12.5,0,4.2,4.2,0,0
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Engineering","105 - 107",0,0,5,6,6,10,8,3,0,1,0,0,39,0,12.8,15.4,15.4,25.6,20.5,7.7,0,2.6,0,0,0
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Engineering","107.5 - 109.5",0,0,3,3,4,10,9,9,7,3,0,0,48,0,6.3,6.3,8.3,20.8,18.8,18.8,14.6,6.3,0,0,0
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Engineering","110 - 113",0,0,0,3,8,13,17,17,8,13,0,0,79,0,0,3.8,10.1,16.5,21.5,21.5,10.1,16.5,0,0,0
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Engineering","113.5 - 116.5",0,0,2,1,3,8,17,21,22,20,0,0,94,0,2.1,1.1,3.2,8.5,18.1,22.3,23.4,21.3,0,0,0
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","Engineering","117 - 120",0,0,0,0,0,1,7,10,10,16,0,0,44,0,0,0,0,2.3,15.9,22.7,22.7,36.4,0,0,0
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","English Language","Less than 80",100,299,552,520,195,124,49,12,4,1,45,17,1918,15.6,28.8,27.1,10.2,6.5,2.6,0.6,0.2,0.1,5.2,2.3,0.9
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","English Language","80 - 89.5",261,878,2383,3692,1425,583,153,25,8,2,273,82,9765,9,24.4,37.8,14.6,6,1.6,0.3,0.1,0,2.7,2.8,0.8
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","English Language","90 - 95.5",215,705,2158,7065,5532,3258,1223,270,70,9,375,168,21048,3.3,10.3,33.6,26.3,15.5,5.8,1.3,0.3,0,1,1.8,0.8
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","English Language","96 - 99.5",146,472,1486,6522,8274,7254,3753,1082,307,68,336,223,29923,1.6,5,21.8,27.7,24.2,12.5,3.6,1,0.2,0.5,1.1,0.7
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","English Language","100 - 102",119,339,846,4351,7079,8376,5656,2046,634,143,259,213,30061,1.1,2.8,14.5,23.5,27.9,18.8,6.8,2.1,0.5,0.4,0.9,0.7
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","English Language","102.5 - 104.5",81,245,744,3596,6998,10306,8977,4156,1601,383,250,278,37615,0.7,2,9.6,18.6,27.4,23.9,11,4.3,1,0.2,0.7,0.7
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","English Language","105 - 107",63,154,507,2237,5342,9803,10819,6487,3102,1043,221,306,40084,0.4,1.3,5.6,13.3,24.5,27,16.2,7.7,2.6,0.2,0.6,0.8
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","English Language","107.5 - 109.5",42,89,236,1060,2896,6526,9591,7372,4400,1888,149,263,34512,0.3,0.7,3.1,8.4,18.9,27.8,21.4,12.7,5.5,0.1,0.4,0.8
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","English Language","110 - 113",18,44,142,507,1467,4329,8496,8811,7187,4172,100,255,35528,0.1,0.4,1.4,4.1,12.2,23.9,24.8,20.2,11.7,0.1,0.3,0.7
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","English Language","113.5 - 116.5",9,12,21,112,281,1124,3253,4588,5124,4543,36,116,19219,0.1,0.1,0.6,1.5,5.8,16.9,23.9,26.7,23.6,0,0.2,0.6
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","English Language","117 - 120",0,2,7,17,40,180,585,1273,1917,2636,14,46,6717,0,0.1,0.3,0.6,2.7,8.7,19,28.5,39.2,0,0.2,0.7
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","English Literature","Less than 80",123,311,394,352,201,144,80,25,5,1,43,93,1772,17.6,22.2,19.9,11.3,8.1,4.5,1.4,0.3,0.1,6.9,2.4,5.2
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","English Literature","80 - 89.5",424,1173,2127,2392,1514,710,244,59,14,1,267,455,9380,12.5,22.7,25.5,16.1,7.6,2.6,0.6,0.1,0,4.5,2.8,4.9
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","English Literature","90 - 95.5",426,1052,2582,4895,4726,3521,1505,447,108,29,386,893,20570,5.1,12.6,23.8,23,17.1,7.3,2.2,0.5,0.1,2.1,1.9,4.3
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","English Literature","96 - 99.5",327,759,2051,4850,6856,6832,4168,1437,486,109,358,1232,29465,2.6,7,16.5,23.3,23.2,14.1,4.9,1.6,0.4,1.1,1.2,4.2
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","English Literature","100 - 102",207,496,1278,3588,6013,7532,5734,2303,885,244,288,1147,29715,1.7,4.3,12.1,20.2,25.3,19.3,7.8,3,0.8,0.7,1,3.9
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","English Literature","102.5 - 104.5",215,435,1070,3084,6100,9255,8676,4397,1771,591,296,1380,37270,1.2,2.9,8.3,16.4,24.8,23.3,11.8,4.8,1.6,0.6,0.8,3.7
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","English Literature","105 - 107",141,295,704,2121,4959,8837,10195,6394,3243,1280,286,1372,39827,0.7,1.8,5.3,12.5,22.2,25.6,16.1,8.1,3.2,0.4,0.7,3.4
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","English Literature","107.5 - 109.5",96,149,358,1055,2805,6078,9092,7007,4325,2023,187,1146,34321,0.4,1,3.1,8.2,17.7,26.5,20.4,12.6,5.9,0.3,0.5,3.3
202122,"Academic year","National","E92000001","England","Revised","Gender","Female Pupils","English Literature","110 - 113",37,77,193,549,1532,4278,8233,8604,6675,4089,134,994,35395,0.2,0.5,1.6,4.3,12.1,23.3,24.3,18.9,11.6,0.1,0.4,2.8
